hex_id,x,y,land,building,parking,type,floor_ratio,t_floor,room,living_room,bathroom,partition,class,area,nimby,crime,school,green,trans,medical,rich_poor_gap,income_median,urban_index,a65_a0a14_rat,mean_rent,district,age,ping,pred_ping,diff
894ba0a4677ffff,121.49907108645444,25.031236746149645,1.0,1.0,1.0,2.0,0.333,9.0,2.0,1.0,2.0,1.0,1.0,33.402,1.0,8.0,1.0,0.0,6.0,11.0,3.260039153720154e-6,48.8489796,0.8758391766346513,178.533,1513.295,1.0,31.38,61.07333268000001,60.73976387858758,-0.33356880141242584
894ba1d3287ffff,121.60761100314916,25.072680979535303,1.0,1.0,2.0,1.0,0.4,15.0,3.0,2.0,2.0,1.0,1.0,47.746,0.0,4.0,0.0,0.0,4.0,8.0,-6.197160417909759e-6,78.71574340000001,1.3570544322769913,77.395,1614.678,0.58423,20.671,79.69490408000001,69.24007449438183,-10.454829585618185
894ba0a4133ffff,121.54718401913868,25.04970899086898,1.0,1.0,0.0,2.0,0.571,7.0,4.0,2.0,2.0,1.0,1.0,46.267,0.0,7.0,1.0,0.0,3.0,7.0,-6.941322619209122e-6,81.70612240000001,1.3448001818961128,81.804,2157.366,0.15267,34.791,69.16361702,84.22858207038736,15.064965050387357
894ba0a4163ffff,121.54349598174144,25.03968800652757,1.0,1.0,0.0,1.0,0.667,12.0,2.0,2.0,1.0,1.0,1.0,43.245,2.0,3.0,0.0,0.0,8.0,18.0,-4.534005629149676e-6,67.0833819,1.259315372838953,383.89,1994.593,0.0,38.425,106.02328702,98.3675470046685,-7.655740015331503
894ba0a4573ffff,121.5271970357407,25.05554598060229,1.0,1.0,0.0,1.0,0.917,12.0,1.0,1.0,1.0,1.0,1.0,16.111,3.0,12.0,0.0,2.0,4.0,9.0,2.6629140646649528e-6,52.700874600000006,1.344965233176035,282.639,2011.599,0.31615,34.987,60.51729712000001,62.56816394701643,2.0508668270164208
894ba0a4833ffff,121.5845415748584,25.04146388035336,1.0,1.0,1.0,2.0,0.429,7.0,4.0,2.0,2.0,1.0,1.0,58.204,0.0,23.0,0.0,3.0,6.0,23.0,4.041532449648404e-6,50.1921283,1.1235178686188838,264.963,1810.367,0.40066,26.395,76.01257346,65.80485335745007,-10.207720102549928
894ba0a4313ffff,121.52882999811732,25.028763997847577,1.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,63.225,2.0,2.0,0.0,3.0,5.0,5.0,-8.783709886863376e-6,85.1638484,1.259315372838953,107.298,2166.669,0.0,37.109,97.83713448,86.73809986172921,-11.099034618270792
894ba1d3607ffff,121.59724099635952,25.080176999364127,1.0,1.0,1.0,1.0,0.476,21.0,3.0,2.0,1.0,1.0,1.0,38.278,0.0,3.0,0.0,1.0,6.0,0.0,-2.048487533145513e-6,64.8994169,1.3570544322769913,163.606,1622.841,0.58423,25.0,81.58317704000001,72.32561361777485,-9.25756342222516
894ba0a402fffff,121.52961202968362,25.03962300486845,1.0,1.0,1.0,2.0,0.714,7.0,1.0,1.0,0.0,1.0,1.0,20.231,0.0,8.0,0.0,1.0,6.0,7.0,-8.699164627199721e-6,81.5102041,1.2929162566198993,148.857,2220.268,0.00286,36.193,93.24769234,111.42871450754895,18.181022167548946
894ba0a43c7ffff,121.52783799987652,25.029057993101446,2.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,34.092,2.0,2.0,0.0,3.0,5.0,5.0,-8.412556680849062e-6,87.84110790000001,1.259315372838953,92.116,2169.837,0.0,28.698,96.44605384,89.64116047800437,-6.804893361995639
894ba0a4107ffff,121.54419067387664,25.04878869980984,3.0,1.0,0.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,20.9,2.0,7.0,0.0,2.0,5.0,18.0,-1.9503045626916723e-6,66.4644315,1.3449183378907352,201.462,1866.832,0.15267,40.064,71.77156264000001,73.67118801914218,1.8996253791421651
894ba0a6bafffff,121.57751795909252,25.07802100622935,1.0,1.0,0.0,1.0,0.417,12.0,2.0,1.0,1.0,1.0,1.0,23.356,0.0,7.0,0.0,1.0,6.0,12.0,-3.437290386116442e-7,61.224198300000005,1.3570544322769913,156.134,1945.696,0.58423,27.604,97.61994342,77.75317069226121,-19.86677272773879
894ba0a41abffff,121.54448697415388,25.05108898740778,2.0,1.0,3.0,2.0,0.4,10.0,4.0,2.0,2.0,1.0,1.0,73.265,2.0,7.0,0.0,2.0,5.0,18.0,-5.68721317849864e-6,77.1247813,1.344861980049867,140.437,2109.937,0.15267,41.967,83.18615946000001,96.82659256802516,13.64043310802515
894ba0a418bffff,121.53632098880428,25.051367979054973,1.0,1.0,0.0,1.0,0.769,13.0,0.0,0.0,0.0,0.0,1.0,14.659,1.0,3.0,0.0,0.0,6.0,9.0,-1.9900524791947167e-6,67.4638484,1.344965233176035,196.242,2174.71,0.31615,34.127,94.13959718,81.86739829378108,-12.272198886218916
894ba0a4603ffff,121.49441398749798,25.03501501168823,1.0,1.0,0.0,5.0,0.5,4.0,2.0,0.0,2.0,1.0,1.0,34.019,0.0,16.0,1.0,3.0,5.0,3.0,5.134794449878938e-6,45.4944606,0.8758391766346513,327.949,1506.136,1.0,43.132,29.395504180000003,40.15116099173902,10.755656811739016
894ba0a6397ffff,121.50857898476931,25.085466986096225,3.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,23.81,2.0,10.0,1.0,0.0,3.0,15.0,4.156374165636616e-6,49.3822157,0.9819666023739572,175.166,1344.472,0.65284,29.879,43.2596988,40.395365803583175,-2.8643329964168274
894ba0a460bffff,121.49361225845928,25.033745907728445,1.0,1.0,0.0,2.0,0.143,7.0,1.0,1.0,1.0,1.0,1.0,12.421,1.0,16.0,1.0,2.0,2.0,3.0,6.482727963380016e-6,42.583965000000006,0.8758391766346513,316.871,1305.396,1.0,39.597,60.3837428,50.059902527007644,-10.323840272992356
894ba0a588bffff,121.53669194000022,24.99779202470011,6.0,1.0,1.0,1.0,0.769,13.0,2.0,2.0,1.0,1.0,0.0,31.72,0.0,1.0,0.0,0.0,2.0,0.0,-4.110113546738743e-7,61.1125364,0.8766219253524274,133.03,1129.249,0.80751,33.821,80.23771644,80.03122044063284,-0.20649599936716356
894ba0a6bafffff,121.57809496930712,25.07640401137826,1.0,1.0,1.0,1.0,0.429,14.0,3.0,2.0,2.0,1.0,0.0,51.074,0.0,7.0,0.0,1.0,6.0,12.0,-3.437290386116442e-7,61.224198300000005,1.3570544322769913,156.134,1945.696,0.58423,27.604,90.61561438,90.47965620279791,-0.13595817720208458
894ba0a4cb3ffff,121.56546796744942,25.06269599546804,1.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,31.239,0.0,6.0,1.0,1.0,4.0,24.0,4.507114687184176e-7,57.14752190000001,1.3448001818961128,232.48,1797.009,0.15267,43.05,57.62009400000001,63.9733935639823,6.35329956398229
894ba0a4897ffff,121.57439000046548,25.04729998998684,1.0,1.0,1.0,1.0,0.417,12.0,1.0,2.0,1.0,1.0,1.0,31.687,0.0,15.0,1.0,3.0,8.0,4.0,3.4322369943099955e-6,52.6854227,1.1572098682328666,296.792,2025.443,0.40066,42.777,87.41824462000001,95.77232164541843,8.35407702541842
894ba0a43b3ffff,121.53510703776738,25.036138982994544,1.0,1.0,0.0,5.0,0.6,5.0,2.0,2.0,1.0,1.0,1.0,27.769,1.0,8.0,1.0,1.0,5.0,9.0,-9.364176245187177e-6,85.9,1.259315372838953,166.667,2071.816,0.0,40.387,92.72802058,90.03079868710182,-2.6972218928981846
894ba0a466fffff,121.4988994791633,25.02528068843543,1.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,1.0,1.0,1.0,29.224,0.0,9.0,3.0,1.0,3.0,9.0,5.2925345542933855e-6,44.9241983,0.8758391766346513,231.313,1389.203,1.0,36.922,34.21800522,37.16114228424016,2.9431370642401546
894ba0a4ccbffff,121.55377202739646,25.05105898019441,1.0,1.0,0.0,2.0,0.429,7.0,1.0,0.0,1.0,1.0,1.0,18.201,3.0,11.0,1.0,3.0,4.0,24.0,-3.532107743977894e-6,68.94752190000001,1.3448001818961128,110.323,2092.574,0.15267,41.258,109.3327234,111.39862374712338,2.0659003471233746
894ba0a4d13ffff,121.5821414168841,25.05997388859278,2.0,1.0,0.0,1.0,0.267,15.0,3.0,2.0,2.0,1.0,1.0,30.918,0.0,0.0,1.0,0.0,7.0,1.0,-1.241445078910791e-6,61.8125364,1.3570544322769913,136.112,1744.191,0.58423,5.036,81.50482958,82.4180891131682,0.913259533168187
894ba0a5b17ffff,121.55515001227856,24.982535999725823,4.0,1.0,1.0,2.0,0.333,6.0,3.0,2.0,2.0,1.0,1.0,42.71,2.0,6.0,1.0,1.0,2.0,4.0,1.2666011702616e-6,59.6428571,0.8766219253524274,156.846,1296.855,0.80751,32.019,43.78399868,48.45533984183469,4.67134116183469
894ba0a45d7ffff,121.51642302121805,25.06346201759925,1.0,1.0,0.0,5.0,0.5,4.0,3.0,2.0,1.0,1.0,1.0,23.48,5.0,10.0,1.0,2.0,2.0,6.0,2.444235768301261e-6,48.6396501,1.0578742506774697,160.57,1841.948,0.52195,36.467,68.14311656000001,52.69274205600224,-15.450374503997772
894ba5696d7ffff,121.5026806,25.1323027,1.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,33.656,3.0,10.0,0.0,0.0,8.0,36.0,3.849525406403972e-6,47.4924198,1.0283727376965008,264.039,1588.015,0.59608,33.565,29.7125304,38.41939328843796,8.70686288843796
894ba0a4c87ffff,121.56308197489152,25.05996001654303,1.0,1.0,0.0,5.0,0.5,4.0,5.0,2.0,2.0,1.0,1.0,42.09,0.0,3.0,1.0,1.0,4.0,4.0,-1.4061335351112266e-6,63.1201166,1.3448001818961128,211.253,1990.921,0.15267,44.144,73.91372104,73.09083601233293,-0.8228850276670698
894ba0a596bffff,121.5636449873278,24.98936599352833,9.0,1.0,1.0,1.0,0.143,14.0,3.0,2.0,2.0,1.0,0.0,37.84,2.0,5.0,0.0,4.0,3.0,5.0,-6.85233151832085e-7,58.5723032,0.8766219253524274,185.748,1367.832,0.80751,33.053,92.12537324,83.14009294579321,-8.985280294206788
894ba5696d7ffff,121.5026806,25.1323027,3.0,1.0,1.0,2.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,42.38,3.0,10.0,0.0,0.0,8.0,36.0,3.849525406403972e-6,47.4924198,1.0283727376965008,264.039,1588.015,0.59608,33.565,52.383045640000006,57.25278703509212,4.869741395092113
894ba0a4e4fffff,121.5534795827947,25.023971979983145,2.0,1.0,1.0,1.0,0.857,14.0,3.0,2.0,1.0,0.0,1.0,41.536,0.0,11.0,0.0,2.0,4.0,12.0,-3.272171021140549e-6,65.40670550000002,1.2496499183540015,239.831,1992.589,0.40066,38.022,68.61518480000001,84.53917663917953,15.923991839179521
894ba0a42afffff,121.51781399804996,25.02662401414784,1.0,1.0,1.0,1.0,0.667,15.0,3.0,2.0,2.0,1.0,1.0,49.268,1.0,6.0,0.0,1.0,8.0,21.0,6.898469290984997e-8,61.18104960000001,1.2929162566198993,265.448,1686.728,0.00286,36.36,79.15903390000001,82.27840841041703,3.1193745104170176
894ba0a4dcbffff,121.57643904051577,25.056819987975445,1.0,1.0,0.0,2.0,0.5,10.0,3.0,2.0,2.0,1.0,1.0,38.656,0.0,3.0,0.0,0.0,5.0,0.0,2.029882045221241e-6,55.35918370000001,1.3570544322769913,151.746,1478.854,0.58423,16.139,55.6184321,56.00020692494738,0.381774824947378
894ba0a48bbffff,121.5806139826684,25.04350399367675,1.0,1.0,0.0,5.0,0.5,4.0,4.0,0.0,4.0,1.0,1.0,29.019,0.0,4.0,1.0,3.0,4.0,17.0,2.9486588793786604e-6,52.6530612,1.1237926309112896,240.671,2035.523,0.40066,26.857,79.94845894000001,63.21066607800047,-16.737792861999537
894ba0a4a03ffff,121.57064890562124,25.018511589159505,4.0,1.0,1.0,2.0,0.8,10.0,2.0,2.0,1.0,1.0,1.0,44.464,0.0,8.0,0.0,0.0,2.0,1.0,3.5144085827601475e-6,51.1,1.123431180259538,241.041,1944.562,0.40066,17.4,69.71899142000001,72.39020243274233,2.6712110127423188
894ba0a455bffff,121.51604825421433,25.053715639689788,8.0,1.0,1.0,1.0,0.786,14.0,2.0,1.0,2.0,1.0,0.0,34.373,1.0,13.0,0.0,1.0,7.0,10.0,1.6798327985288308e-6,55.474052500000006,1.0450340557612128,137.447,1827.5,0.52195,34.349,87.57956766000001,90.43515523837011,2.8555875783701055
894ba0a442fffff,121.51316799293886,25.052295017546182,1.0,1.0,1.0,1.0,0.538,13.0,2.0,2.0,1.0,1.0,1.0,28.368,25.0,10.0,0.0,1.0,10.0,12.0,2.247049831614324e-6,51.670845500000006,1.0450340557612128,209.747,1938.405,0.52195,29.363,64.79070478000001,67.84978709628724,3.059082316287231
894ba0a45d7ffff,121.51719499450049,25.06311701846454,20.0,1.0,0.0,1.0,0.6,15.0,2.0,2.0,2.0,1.0,0.0,24.076,1.0,7.0,1.0,0.0,11.0,6.0,2.444235768301261e-6,48.6396501,1.0578742506774697,160.57,1841.948,0.52195,36.467,92.00074458,92.40920572660893,0.4084611466089285
894ba0a4357ffff,121.52973398637482,25.0230759964432,6.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,29.905,0.0,8.0,0.0,3.0,4.0,17.0,-4.454725579052822e-6,70.34227410000001,1.259315372838953,136.064,1981.867,0.0,37.419,86.94187884,78.406324900712,-8.535553939288008
894ba0a4547ffff,121.5244880046344,25.054825011200663,1.0,1.0,0.0,1.0,0.75,12.0,2.0,2.0,1.0,1.0,1.0,20.863,15.0,11.0,0.0,2.0,6.0,13.0,2.0839582163117576e-6,53.2641399,1.344965233176035,278.287,2020.19,0.31615,33.939,70.21882838,67.06359236068063,-3.155236019319375
894ba0a4db7ffff,121.59210900850228,25.067587003608978,1.0,1.0,0.0,1.0,0.267,15.0,2.0,2.0,1.0,1.0,1.0,26.215,0.0,2.0,0.0,0.0,0.0,3.0,-0.0000120282794713,97.0215743,1.3570544322769913,119.977,1559.17,0.58423,17.626,80.10812908000001,77.26337242140073,-2.8447566585992803
894ba0a4803ffff,121.57630300222723,25.039223020448915,1.0,1.0,0.0,5.0,0.8,5.0,2.0,2.0,1.0,1.0,1.0,25.96,1.0,9.0,0.0,2.0,3.0,26.0,-2.3419568285089227e-7,60.8049563,1.123431180259538,220.554,1941.135,0.40066,28.718,71.10808858000001,66.6335006326583,-4.474587947341718
894ba1da6cbffff,121.56735271258376,24.98357936204872,5.0,1.0,1.0,1.0,0.857,14.0,3.0,2.0,2.0,1.0,0.0,42.344,0.0,2.0,0.0,1.0,2.0,4.0,2.19267159109622e-6,54.3553936,0.8766219253524274,174.873,1149.344,0.80751,29.502,76.19472304,80.03338926304971,3.8386662230497137
894ba0a4577ffff,121.53073101375752,25.058122996733587,1.0,1.0,0.0,2.0,0.286,7.0,1.0,1.0,1.0,1.0,1.0,14.109,3.0,11.0,0.0,1.0,5.0,13.0,6.927810350843089e-7,58.7166181,1.344965233176035,236.155,1940.051,0.31615,39.151,51.03295692,63.583421231377685,12.550464311377688
894ba0a4603ffff,121.49514899658745,25.035260014718048,10.0,1.0,0.0,1.0,0.231,13.0,2.0,2.0,2.0,1.0,0.0,26.036,0.0,16.0,1.0,3.0,5.0,3.0,5.134794449878938e-6,45.4944606,0.8758391766346513,327.949,1506.136,1.0,43.132,65.56293966,66.59696620325757,1.0340265432575677
894ba0a450bffff,121.52488203790269,25.05942801714848,1.0,1.0,0.0,2.0,0.7,10.0,2.0,1.0,1.0,1.0,1.0,19.877,6.0,15.0,0.0,1.0,5.0,16.0,3.1580583478124398e-6,49.3262391,1.344965233176035,312.053,2110.591,0.31615,40.249,59.36456466,63.36206459143066,3.99749993143066
894ba0a48bbffff,121.5803689796386,25.04348601449444,1.0,1.0,0.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,21.623,0.0,4.0,1.0,3.0,4.0,17.0,2.9486588793786604e-6,52.6530612,1.1237926309112896,240.671,2035.523,0.40066,26.857,69.37188242,65.69532213982247,-3.67656028017754
894ba0a4acbffff,121.55958303322996,25.01738900086721,1.0,1.0,0.0,1.0,0.154,13.0,2.0,1.0,1.0,1.0,1.0,35.801,0.0,4.0,0.0,1.0,2.0,1.0,2.420671866050481e-6,54.65510200000001,1.2095406918884002,299.053,1764.522,0.0,26.984,79.33556362000002,77.45262903863663,-1.8829345813633864
894ba0a4133ffff,121.54531896186307,25.0477319932765,2.0,1.0,0.0,1.0,0.714,14.0,1.0,1.0,1.0,1.0,1.0,8.685,2.0,7.0,0.0,2.0,5.0,18.0,-6.941322619209122e-6,81.70612240000001,1.3448001818961128,81.804,2157.366,0.15267,34.791,120.90170108,118.95767429687989,-1.9440267831201083
894ba0a6b4fffff,121.5664530087106,25.06416701947533,1.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,9.84,2.0,7.0,0.0,1.0,2.0,2.0,2.3405718201743604e-6,55.3918367,1.3448001818961128,213.936,1728.449,0.15267,41.687,30.487079340000005,52.17329995284976,21.686220612849755
894ba0a43dbffff,121.5207350074876,25.028090009013223,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,1.0,1.0,1.0,24.732,0.0,15.0,0.0,1.0,13.0,18.0,-3.219907473857137e-6,71.03061220000001,1.292726678731812,183.175,1906.948,0.00286,33.185,95.62390138,73.21556995204524,-22.408331427954764
894ba0a633bffff,121.51432796451928,25.07393998330177,2.0,1.0,0.0,5.0,0.5,4.0,2.0,1.0,2.0,1.0,1.0,23.74,1.0,11.0,1.0,4.0,4.0,15.0,3.328529865916493e-6,49.709037900000006,1.0450340557612128,209.89,1516.754,0.52195,42.018,42.12283418,50.68807499674299,8.565240816742993
894ba0a488bffff,121.57284094093968,25.043954479062904,1.0,1.0,0.0,2.0,0.6,5.0,2.0,1.0,1.0,1.0,1.0,15.361,2.0,11.0,0.0,2.0,5.0,7.0,2.752810835216721e-6,51.445481,1.123431180259538,247.399,2146.439,0.40066,26.554,85.28170608,90.30814350546666,5.0264374254666535
894ba0a488fffff,121.57742148338696,25.044134606162142,0.0,1.0,0.0,1.0,0.2,15.0,2.0,2.0,1.0,1.0,1.0,9.39,2.0,11.0,0.0,0.0,11.0,49.0,3.1927568524608998e-6,50.2653061,1.123431180259538,292.618,1819.032,0.40066,27.0,60.6862235,59.378748978764634,-1.3074745212353633
894ba0a4db3ffff,121.58752603530304,25.06657300287232,1.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,32.28,0.0,7.0,1.0,1.0,1.0,5.0,1.2562433981795555e-6,57.5769679,1.3570544322769913,196.052,1633.837,0.58423,33.829,49.721876640000005,49.33074354996436,-0.39113309003564467
894ba0a5b37ffff,121.5658559657474,24.98235599835513,1.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,32.579,0.0,4.0,0.0,0.0,5.0,5.0,3.310317474553825e-6,50.9976676,0.8766219253524274,163.369,1134.6,0.80751,23.796,39.90298948,44.04731155472755,4.1443220747275475
894ba0a6acbffff,121.53791003000828,25.06471800388057,2.0,1.0,1.0,1.0,0.176,17.0,3.0,2.0,2.0,1.0,1.0,58.573,3.0,9.0,0.0,0.0,5.0,2.0,3.746422490880496e-6,48.9670554,1.344965233176035,245.615,1799.307,0.31615,34.37,80.49821348,84.3010700104352,3.802856530435193
894ba1d3277ffff,121.61268035628314,25.06168294151604,1.0,1.0,1.0,1.0,0.417,12.0,2.0,2.0,2.0,1.0,1.0,35.117,0.0,5.0,0.0,0.0,5.0,1.0,-0.0000123395734295,89.30000000000001,1.1427165495169065,99.838,1518.166,0.22945,25.062,85.33691294,84.67711784914513,-0.6597950908548711
894ba0a4d13ffff,121.58420696928364,25.06026000485768,1.0,1.0,1.0,2.0,0.625,8.0,2.0,1.0,1.0,1.0,1.0,32.628,0.0,3.0,0.0,1.0,2.0,0.0,-1.241445078910791e-6,61.8125364,1.3570544322769913,136.112,1744.191,0.58423,5.036,74.69157578000001,77.856580144491,3.165004364490997
894ba569683ffff,121.50608302164176,25.135598017431604,1.0,1.0,0.0,1.0,0.417,12.0,3.0,2.0,2.0,1.0,1.0,37.619,0.0,2.0,1.0,1.0,4.0,1.0,3.686692724671305e-6,47.619242,1.0283727376965008,266.817,1413.38,0.59608,28.31,50.24088724,49.92307321654569,-0.31781402345431076
894ba0a442fffff,121.5133489582284,25.051943019522326,1.0,1.0,0.0,1.0,0.476,21.0,1.0,1.0,1.0,1.0,1.0,26.193,2.0,12.0,0.0,1.0,6.0,4.0,2.247049831614324e-6,51.670845500000006,1.0450340557612128,209.747,1938.405,0.52195,29.363,89.71742852000001,74.16941590494847,-15.548012615051547
894ba0a40b7ffff,121.52369599860332,25.04999301165807,1.0,1.0,0.0,2.0,0.857,7.0,1.0,1.0,1.0,1.0,1.0,12.0,10.0,17.0,0.0,0.0,5.0,15.0,3.839902000625839e-7,58.3422741,1.344965233176035,263.887,2085.247,0.31615,36.133,48.999559340000005,66.02766410625027,17.028104766250266
894ba0a4603ffff,121.49514899658745,25.035260014718048,10.0,1.0,1.0,1.0,0.615,13.0,2.0,2.0,2.0,1.0,0.0,30.649,0.0,16.0,1.0,3.0,5.0,3.0,5.134794449878938e-6,45.4944606,0.8758391766346513,327.949,1506.136,1.0,43.132,73.70082752,71.22460350718183,-2.4762240128181787
894ba1d368fffff,121.59080101251176,25.08276499578858,6.0,1.0,0.0,1.0,0.8,15.0,1.0,0.0,1.0,1.0,0.0,11.652,1.0,7.0,0.0,0.0,8.0,52.0,-2.784751292657614e-7,58.6865889,1.3570544322769913,277.644,1658.887,0.58423,29.212,93.5442226,92.44051053992756,-1.1037120600724393
894ba0a4027ffff,121.53076403845604,25.041603019946063,1.0,1.0,0.0,2.0,0.4,10.0,2.0,2.0,2.0,1.0,1.0,26.148,0.0,1.0,1.0,0.0,4.0,7.0,-6.079556645156175e-6,74.871137,1.2929162566198993,248.079,1865.123,0.00286,35.387,129.57016984,119.08660635440607,-10.483563485593933
894ba0b49c3ffff,121.48813246553269,25.14398145387364,1.0,1.0,1.0,2.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,51.125,0.0,4.0,0.0,0.0,0.0,0.0,4.557262780569091e-6,48.9142857,1.0283727376965008,259.855,1294.718,0.59608,26.286,61.15630826,63.88570628709118,2.729398027091179
894ba0a43cfffff,121.52467902820774,25.02503501485336,1.0,1.0,0.0,2.0,0.8,5.0,2.0,2.0,1.0,1.0,1.0,28.281,3.0,8.0,0.0,0.0,12.0,28.0,-4.413769251612692e-6,69.99416910000001,1.259315372838953,135.884,1946.131,0.0,33.287,102.1194678,99.28461579389617,-2.83485200610383
894ba0a4c0bffff,121.5603990115041,25.050785981607987,1.0,2.0,0.0,2.0,0.333,6.0,1.0,1.0,2.0,1.0,1.0,21.042,0.0,8.0,1.0,1.0,3.0,8.0,-4.337984266090197e-7,60.5332362,1.3448001818961128,253.862,1795.743,0.15267,33.699,83.16764698,78.50956840354094,-4.6580785764590615
894ba0a442bffff,121.50958104129391,25.053401009670186,6.0,1.0,1.0,1.0,0.8,15.0,2.0,2.0,1.0,1.0,0.0,29.497,1.0,9.0,0.0,4.0,3.0,5.0,1.7692979736561815e-6,52.1303207,1.0450340557612128,247.618,1989.176,0.52195,39.609,88.00733818,87.72000196438594,-0.28733621561406153
894ba0a43cbffff,121.52253502119451,25.025537007034544,2.0,1.0,0.0,1.0,0.5,14.0,1.0,1.0,1.0,1.0,1.0,12.82,0.0,15.0,0.0,1.0,13.0,18.0,-5.715566961202994e-7,61.79096210000001,1.2890184424602067,278.206,2169.249,0.00286,30.315,116.06961322000002,88.34800018682431,-27.721613033175714
894ba0a5803ffff,121.5413809761132,24.993596004784848,1.0,1.0,1.0,1.0,0.538,13.0,1.0,1.0,1.0,1.0,1.0,23.852,2.0,3.0,0.0,2.0,7.0,10.0,9.49955686353308e-7,58.1090379,0.8766219253524274,135.397,1676.962,0.80751,35.667,52.61610454000001,72.58741299686231,19.971308456862303
894ba0a488fffff,121.57738896160264,25.044177018592222,2.0,1.0,0.0,1.0,0.8,15.0,1.0,2.0,1.0,1.0,1.0,20.688,2.0,11.0,0.0,0.0,11.0,49.0,3.1927568524608998e-6,50.2653061,1.123431180259538,292.618,1819.032,0.40066,27.0,61.87201396,72.96494362610193,11.09292966610193
894ba0a4503ffff,121.52601703141164,25.06094899729869,1.0,1.0,0.0,1.0,0.357,14.0,1.0,1.0,1.0,1.0,1.0,13.782,31.0,45.0,1.0,1.0,7.0,8.0,2.5126833298369406e-6,51.1527697,1.344965233176035,278.957,2005.296,0.31615,36.565,74.01058098000001,64.75738981134504,-9.253191168654979
894ba1da60fffff,121.5810521047474,24.98252468415653,3.0,1.0,1.0,1.0,0.182,11.0,3.0,2.0,2.0,1.0,0.0,38.236,0.0,1.0,0.0,1.0,5.0,0.0,-1.8886758565510863e-6,57.400000000000006,0.8766219253524274,128.339,1458.743,0.80751,18.917,66.30806698,65.61225470727854,-0.6958122727214686
894ba0a45cfffff,121.5189370054374,25.059840993517938,1.0,1.0,1.0,1.0,0.933,15.0,3.0,2.0,2.0,1.0,1.0,67.796,0.0,9.0,0.0,0.0,6.0,13.0,2.252703456338936e-6,53.90612240000001,1.0450340557612128,127.241,1930.655,0.52195,41.251,94.4665408,80.69407562237237,-13.772465177627637
894ba0a418bffff,121.53713797290676,25.05075199299061,1.0,2.0,2.0,1.0,0.769,13.0,3.0,2.0,2.0,1.0,1.0,63.225,1.0,3.0,0.0,0.0,6.0,9.0,-1.9900524791947167e-6,67.4638484,1.344965233176035,196.242,2174.71,0.31615,34.127,97.83713448,85.53081018545586,-12.30632429454414
894ba0a452bffff,121.53276496638205,25.05636501827108,4.0,1.0,0.0,1.0,0.583,12.0,2.0,2.0,2.0,1.0,0.0,23.531,3.0,3.0,0.0,3.0,7.0,19.0,1.5819094927027428e-7,57.8309038,1.344965233176035,208.138,2045.902,0.31615,38.953,121.45476142,121.595093154723,0.14033173472300575
894ba5692afffff,121.5326069675072,25.11919501010292,1.0,1.0,0.0,2.0,0.857,7.0,2.0,2.0,2.0,1.0,1.0,32.171,0.0,6.0,0.0,2.0,9.0,6.0,-1.6709470227516071e-6,61.1594752,0.9819666023739572,184.463,1589.61,0.65284,25.081,64.033346,68.92629158806615,4.892945588066155
894ba0a6bafffff,121.57665495834158,25.07687499051768,1.0,1.0,0.0,2.0,0.667,6.0,2.0,2.0,1.0,1.0,1.0,20.888,0.0,7.0,0.0,1.0,6.0,12.0,-3.437290386116442e-7,61.224198300000005,1.3570544322769913,156.134,1945.696,0.58423,27.604,77.55836554000001,76.70880278277069,-0.8495627572293216
894ba0a4a13ffff,121.5681240032754,25.02213237312624,1.0,1.0,0.0,2.0,0.625,8.0,1.0,1.0,1.0,1.0,0.0,17.875,0.0,8.0,0.0,0.0,2.0,1.0,3.354467439380777e-6,50.9093294,1.123431180259538,247.447,1508.357,0.40066,23.944,86.15542902000001,88.10392669803245,1.9484976780324388
894ba0a55b7ffff,121.49389900336688,25.023293003916407,1.0,1.0,0.0,1.0,0.538,13.0,2.0,2.0,1.0,1.0,1.0,26.212,0.0,15.0,0.0,2.0,2.0,1.0,5.905196294070168e-6,43.982798800000005,0.8758391766346513,240.008,1618.335,1.0,43.26,50.74105478,53.379822616924535,2.6387678369245364
894ba0a40a3ffff,121.52364797029816,25.04880097929798,1.0,1.0,0.0,2.0,0.5,10.0,1.0,1.0,1.0,1.0,1.0,18.083,10.0,17.0,0.0,0.0,5.0,15.0,-2.271308914657263e-6,64.3612245,1.310192775055281,282.441,1870.065,0.31615,39.87,73.82479502,80.45609997624899,6.6313049562489965
