hex_id,x,y,land,building,parking,type,floor_ratio,t_floor,room,living_room,bathroom,partition,class,area,nimby,crime,school,green,trans,medical,rich_poor_gap,income_median,urban_index,a65_a0a14_rat,district,age,mean_rent,pred_rent,diff
894ba0a46a7ffff,121.50324801053074,25.043506005333512,1.0,1.0,0.0,1.0,0.6,15.0,1.0,1.0,1.0,1.0,1.0,16.401,1.0,21.0,1.0,0.0,7.0,21.0,2.559811149141475e-6,51.944606400000005,0.8758391766346513,301.232,1.0,35.161,1787.719,1787.7189999999973,-2.7284841053187847e-12
894ba0a4cd3ffff,121.55060702075748,25.05555700280496,1.0,1.0,1.0,1.0,0.5,12.0,3.0,2.0,2.0,1.0,1.0,51.833,0.0,7.0,1.0,1.0,0.0,6.0,-7.623985581152853e-6,80.5381924,1.3448001818961128,121.325,0.15267,37.035,1871.141,1875.6339314539068,4.492931453906749
894ba5696cfffff,121.50495410701258,25.12695343436152,2.0,1.0,0.0,2.0,0.556,9.0,2.0,2.0,2.0,1.0,0.0,25.845,0.0,3.0,1.0,3.0,4.0,0.0,5.510954485312375e-7,55.93440230000001,1.0283727376965008,222.286,0.59608,23.465,1678.769,1677.9563753302334,-0.812624669766592
894ba0a4503ffff,121.52610696923271,25.06016298432841,3.0,1.0,0.0,1.0,0.462,13.0,2.0,1.0,1.0,1.0,1.0,11.453,31.0,45.0,1.0,1.0,7.0,8.0,2.5126833298369406e-6,51.1527697,1.344965233176035,278.957,0.31615,36.565,2005.296,2005.9470070840289,0.6510070840288336
894ba0a55a3ffff,121.49224902572684,25.022218988753025,2.0,1.0,0.0,5.0,0.8,5.0,2.0,2.0,1.0,1.0,1.0,25.231,0.0,4.0,0.0,1.0,2.0,0.0,5.880682929255176e-6,43.261516,0.8758391766346513,293.778,1.0,35.886,1200.555,1202.499156277144,1.9441562771439749
894ba0a4893ffff,121.572443303453,25.048994014528105,1.0,1.0,0.0,1.0,0.667,12.0,1.0,0.0,1.0,1.0,1.0,10.131,0.0,15.0,1.0,3.0,8.0,4.0,2.419118190616244e-6,54.0667638,1.123431180259538,241.068,0.40066,17.484,1783.779,1786.4826505610833,2.70365056108335
894ba0a452bffff,121.53202300031296,25.05734100707683,6.0,1.0,1.0,2.0,0.8,10.0,3.0,2.0,2.0,1.0,0.0,41.055,3.0,3.0,0.0,3.0,7.0,19.0,1.5819094927027428e-7,57.8309038,1.344965233176035,208.138,0.31615,38.953,2045.902,2027.8607141179061,-18.041285882093916
894ba0a4e07ffff,121.55780699176614,25.033358999077866,2.0,1.0,0.0,1.0,0.667,12.0,2.0,1.0,1.0,1.0,1.0,22.321,4.0,11.0,0.0,1.0,7.0,20.0,-1.011071147546002e-6,64.6845481,1.1578096660478916,224.164,0.40066,23.623,2055.044,2056.173606410516,1.1296064105163168
894ba0a695bffff,121.56812897025054,25.08417898094476,3.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,29.509,0.0,9.0,0.0,1.0,2.0,7.0,3.136350205226452e-6,51.945481,1.3570544322769913,240.887,0.58423,33.667,1744.389,1744.3890000000083,8.412825991399586e-12
894ba0a4847ffff,121.57627098335712,25.033017017428307,1.0,1.0,0.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,40.973,0.0,8.0,0.0,3.0,0.0,2.0,-5.758292776592523e-7,62.4895044,1.123431180259538,157.376,0.40066,20.867,1960.952,1963.3516295034622,2.3996295034621653
894ba1d32d3ffff,121.59778598770396,25.06595001791881,3.0,1.0,1.0,1.0,0.909,11.0,3.0,2.0,2.0,1.0,0.0,49.991,0.0,3.0,0.0,2.0,4.0,0.0,-0.0000136277771768,101.5798834,1.3570544322769913,106.791,0.58423,11.638,1870.452,1870.4519999999995,-4.547473508864641e-13
894ba0a414bffff,121.53374196101618,25.036720016522665,2.0,1.0,0.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,40.205,1.0,8.0,1.0,1.0,5.0,9.0,-8.37103930600254e-6,80.1588921,1.266460037605995,199.075,0.0,37.021,2383.646,2309.609082173729,-74.03691782627129
894ba0a6acbffff,121.5370939679151,25.065336001601693,2.0,1.0,0.0,2.0,0.857,7.0,3.0,2.0,2.0,1.0,1.0,34.403,3.0,9.0,0.0,0.0,5.0,2.0,3.746422490880496e-6,48.9670554,1.344965233176035,245.615,0.31615,34.37,1799.307,1804.3614013379213,5.054401337921263
894ba1d33dbffff,121.61789098829864,25.068930999873643,1.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,1.0,1.0,1.0,31.499,0.0,11.0,0.0,2.0,2.0,13.0,3.694935788715688e-6,52.1084548,1.3566303342997228,117.657,0.58423,28.563,1373.736,1373.7249584466365,-0.011041553363611456
894ba0a4cd7ffff,121.55541697589469,25.055961010538027,3.0,1.0,0.0,1.0,0.944,18.0,2.0,2.0,2.0,1.0,1.0,40.39,0.0,6.0,1.0,0.0,5.0,13.0,-6.640170635361752e-6,80.39212830000001,1.3448001818961128,106.655,0.15267,21.226,1815.252,1810.2005229916942,-5.05147700830571
894ba0a488fffff,121.57639201803896,25.04379400752661,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,1.0,1.0,1.0,7.977,2.0,11.0,0.0,0.0,11.0,49.0,3.1927568524608998e-6,50.2653061,1.123431180259538,292.618,0.40066,27.0,1819.032,1827.6371538597955,8.605153859795564
894ba0a4573ffff,121.52650326561483,25.0575901172392,1.0,1.0,0.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,25.195,31.0,45.0,1.0,1.0,7.0,8.0,2.6629140646649528e-6,52.700874600000006,1.344965233176035,282.639,0.31615,34.987,2011.599,2012.81239559092,1.2133955909200722
894ba0a4e47ffff,121.55233402808771,25.02739598743031,2.0,1.0,0.0,5.0,0.25,4.0,3.0,2.0,2.0,1.0,1.0,33.447,0.0,11.0,0.0,2.0,4.0,12.0,-1.2095079295758046e-7,58.0985423,1.259315372838953,218.762,0.0,41.817,1913.901,1938.540634702647,24.639634702646845
894ba0a4c23ffff,121.5704940080505,25.0521430117321,2.0,1.0,0.0,1.0,0.583,12.0,4.0,0.0,4.0,1.0,1.0,34.382,3.0,15.0,1.0,1.0,6.0,2.0,1.440913704086131e-6,55.6379009,1.3468059185186585,206.4,0.15267,24.75,2064.198,2063.7139646117257,-0.48403538827415105
894ba0a42c3ffff,121.50144598516704,25.021720014057,4.0,1.0,1.0,1.0,0.857,14.0,3.0,2.0,2.0,1.0,1.0,57.263,1.0,21.0,0.0,1.0,7.0,19.0,5.0054950273212775e-6,45.934110800000006,0.8758391766346513,263.439,1.0,24.588,1256.249,1256.2423047963412,-0.006695203658864557
894ba0a4513ffff,121.52459403570953,25.0632230076302,1.0,1.0,0.0,1.0,0.6,15.0,0.0,1.0,1.0,1.0,1.0,10.022,3.0,7.0,1.0,1.0,9.0,25.0,1.3501544737433962e-7,57.6629738,1.344965233176035,211.237,0.31615,29.797,1963.806,1965.3079226284474,1.5019226284473461
894ba0a4a97ffff,121.5667189664984,25.027875013196777,1.0,1.0,0.0,5.0,0.5,4.0,2.0,1.0,2.0,1.0,1.0,24.236,0.0,3.0,1.0,3.0,4.0,0.0,-1.377821707405287e-7,59.053935900000006,1.123431180259538,258.687,0.40066,19.143,1759.982,1768.4214169478748,8.43941694787486
894ba0a6a6bffff,121.54964301807324,25.05837998588494,3.0,1.0,0.0,1.0,0.25,12.0,4.0,1.0,1.0,1.0,1.0,42.431,0.0,7.0,1.0,1.0,0.0,6.0,-4.3265050858443255e-6,74.34664719999999,1.3448001818961128,153.177,0.15267,35.845,2322.624,2231.986340482203,-90.63765951779669
894ba0a430fffff,121.53554096889474,25.02461897908925,3.0,1.0,0.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,40.556,0.0,3.0,1.0,0.0,2.0,2.0,-8.758376526269116e-6,83.7959184,1.259315372838953,127.318,0.0,38.398,1861.361,1863.039597166234,1.6785971662338852
894ba0a4e07ffff,121.55831703057436,25.035054993366387,3.0,1.0,0.0,1.0,0.25,12.0,2.0,1.0,1.0,1.0,1.0,19.369,4.0,11.0,0.0,1.0,7.0,20.0,-1.011071147546002e-6,64.6845481,1.1578096660478916,224.164,0.40066,23.623,2055.044,2052.9953025137556,-2.0486974862442366
894ba0b4963ffff,121.49830696242782,25.13511501026112,2.0,1.0,1.0,2.0,0.5,8.0,4.0,2.0,1.0,1.0,1.0,23.51,2.0,6.0,1.0,0.0,6.0,13.0,2.80813855310201e-6,50.6119534,1.0283727376965008,210.299,0.59608,27.879,1495.117,1494.6376484249122,-0.4793515750877759
894ba0a4657ffff,121.49122500861586,25.03160102061537,2.0,1.0,0.0,5.0,0.75,4.0,3.0,1.0,1.0,1.0,1.0,28.435,0.0,13.0,2.0,0.0,4.0,9.0,7.0696679274047255e-6,40.405830900000005,0.8758391766346513,257.734,1.0,43.745,1148.526,1152.2145930599443,3.6885930599441963
894ba0a4ebbffff,121.55641098579224,25.038065982534576,1.0,1.0,0.0,1.0,0.214,14.0,4.0,2.0,2.0,1.0,1.0,44.764,0.0,11.0,1.0,0.0,10.0,33.0,-3.7021045456028087e-6,67.8612245,1.214007031493965,242.586,0.0,30.493,2110.925,2095.6626719036367,-15.26232809636349
894ba0a4307ffff,121.53419399705444,25.027360992984555,2.0,1.0,0.0,2.0,0.429,7.0,2.0,2.0,1.0,1.0,1.0,20.658,1.0,7.0,1.0,0.0,5.0,10.0,-9.44902360388436e-6,88.76326530000001,1.259315372838953,117.28,0.0,32.118,2418.572,2414.465387253852,-4.10661274614813
894ba0a4a8fffff,121.56912599763324,25.024415005475475,2.0,1.0,0.0,1.0,0.313,16.0,2.0,2.0,1.0,1.0,1.0,25.712,0.0,2.0,1.0,3.0,6.0,21.0,1.8234604460680164e-6,53.71282800000001,1.123431180259538,263.444,0.40066,27.086,1730.113,1731.892306194525,1.7793061945249065
894ba0a4503ffff,121.52506182972576,25.05979120501307,1.0,1.0,0.0,1.0,0.909,11.0,1.0,1.0,1.0,1.0,1.0,12.024,6.0,15.0,0.0,1.0,5.0,16.0,2.5126833298369406e-6,51.1527697,1.344965233176035,278.957,0.31615,36.565,2005.296,2005.825243830075,0.5292438300748472
894ba0a4873ffff,121.57867801449204,25.03549001414119,1.0,1.0,1.0,2.0,0.333,9.0,2.0,1.0,1.0,1.0,1.0,26.078,1.0,14.0,0.0,2.0,6.0,35.0,4.4673228741596345e-6,48.0580175,1.123431180259538,268.085,0.40066,21.333,2006.071,1990.864344782423,-15.206655217577008
894ba0a464fffff,121.49119960651711,25.026643280195945,1.0,1.0,0.0,5.0,0.8,5.0,1.0,2.0,1.0,1.0,1.0,9.74,2.0,10.0,0.0,0.0,2.0,0.0,6.421919253018695e-6,40.5772595,0.8758391766346513,279.292,1.0,44.337,1428.081,1427.6074615727223,-0.4735384272776173
894ba0a407bffff,121.5182346,25.0324135,1.0,1.0,0.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,48.908,1.0,5.0,0.0,0.0,10.0,16.0,-5.639308514075497e-6,80.2008746,1.2929162566198993,85.779,0.00286,34.626,1928.269,1932.260153734943,3.9911537349430546
894ba1d368bffff,121.58905539735645,25.083653980439365,1.0,1.0,1.0,1.0,0.182,11.0,2.0,2.0,2.0,1.0,1.0,51.494,0.0,5.0,1.0,1.0,3.0,1.0,-2.5781145380322206e-6,65.3381924,1.3570544322769913,173.552,0.58423,26.345,1906.635,1906.6350000000068,6.821210263296962e-12
894ba0a6b4fffff,121.56574901266292,25.06300298267184,2.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,26.317,0.0,6.0,1.0,1.0,4.0,24.0,2.3405718201743604e-6,55.3918367,1.3448001818961128,213.936,0.15267,41.687,1728.449,1773.5484844290736,45.09948442907353
894ba569247ffff,121.52452597465576,25.10897197998547,1.0,1.0,0.0,2.0,0.857,7.0,4.0,2.0,2.0,1.0,1.0,43.95,0.0,12.0,1.0,1.0,6.0,23.0,-8.168199146759838e-7,59.9714286,0.987075500121952,184.887,0.65284,26.333,1945.645,1944.3715825343934,-1.2734174656065989
894ba0a43d7ffff,121.52635084900754,25.029604850827003,1.0,1.0,0.0,2.0,0.5,6.0,0.0,1.0,1.0,1.0,1.0,8.512,0.0,2.0,0.0,1.0,5.0,9.0,-8.028887829251411e-6,86.7492711,1.259315372838953,90.568,0.0,34.939,2052.472,2052.12469153596,-0.3473084640399975
894ba0a40dbffff,121.50656598690271,25.04116301193888,1.0,1.0,0.0,1.0,0.267,15.0,1.0,1.0,1.0,1.0,1.0,19.381,4.0,15.0,0.0,1.0,10.0,7.0,2.203504079657398e-6,52.939358600000006,0.8758391766346513,323.093,1.0,34.561,1839.113,1839.1130000000098,9.777068044058979e-12
894ba0a4db3ffff,121.58899496383452,25.06707998228589,1.0,1.0,0.0,5.0,0.2,5.0,2.0,2.0,1.0,1.0,1.0,55.518,0.0,6.0,1.0,4.0,6.0,2.0,1.2562433981795555e-6,57.5769679,1.3570544322769913,196.052,0.58423,33.829,1633.837,1629.5168180089654,-4.3201819910345876
894ba1d3613ffff,121.58972301594434,25.07990898801009,2.0,1.0,1.0,1.0,0.769,13.0,2.0,2.0,2.0,1.0,0.0,36.983,0.0,3.0,2.0,0.0,5.0,10.0,5.8885884003645754e-8,60.0720117,1.3570544322769913,199.249,0.58423,31.617,1607.754,1607.6684378777124,-0.08556212228745608
894ba1da683ffff,121.57559297120925,24.99174599302549,1.0,1.0,0.0,5.0,0.6,5.0,5.0,0.0,5.0,1.0,1.0,33.986,0.0,1.0,0.0,1.0,1.0,1.0,-2.184735277883209e-6,60.7,0.8766219253524274,139.493,0.80751,31.023,1494.511,1491.2007981072538,-3.310201892746136
894ba0a45bbffff,121.52699503187416,25.06674298786872,1.0,1.0,0.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,8.597,1.0,2.0,0.0,0.0,3.0,1.0,2.923498151032982e-6,50.04052480000001,1.344965233176035,242.422,0.31615,40.067,1817.253,1812.180963202314,-5.072036797685996
894ba0a4d43ffff,121.58013797438709,25.050845996034724,1.0,1.0,0.0,1.0,0.438,16.0,1.0,1.0,1.0,1.0,1.0,13.225,1.0,5.0,1.0,2.0,3.0,4.0,2.3405286547107325e-6,51.4586006,1.3112073151114727,222.919,0.22945,24.673,1603.072,1608.9893969546813,5.917396954681408
894ba0a42cbffff,121.50130500155564,25.019894016450223,1.0,1.0,0.0,5.0,0.8,5.0,2.0,1.0,1.0,1.0,1.0,11.589,0.0,8.0,0.0,0.0,0.0,1.0,5.441902157484447e-6,42.602623900000005,0.8758391766346513,217.51,1.0,34.771,1468.185,1464.9108124442546,-3.274187555745357
894ba1d3647ffff,121.5895599879276,25.0719909812659,2.0,1.0,0.0,1.0,0.909,11.0,1.0,1.0,1.0,1.0,1.0,17.575,0.0,6.0,0.0,0.0,2.0,1.0,-0.0000113449259804,95.0218659,1.3570544322769913,124.722,0.58423,25.614,1705.32,1680.88222928448,-24.437770715519946
894ba0a4c77ffff,121.566358963757,25.050057007488817,1.0,1.0,0.0,2.0,0.167,6.0,0.0,0.0,0.0,0.0,1.0,31.46,0.0,12.0,0.0,1.0,9.0,10.0,-1.659639190274216e-7,58.125072900000006,1.2473770816166545,237.291,0.15267,35.1,1790.402,1811.8873827440711,21.485382744071103
894ba0a4c87ffff,121.5621205705973,25.05993780449961,1.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,42.776,0.0,3.0,1.0,1.0,4.0,4.0,-1.4061335351112266e-6,63.1201166,1.3448001818961128,211.253,0.15267,44.144,1990.921,1983.7973098147877,-7.123690185212354
894ba569287ffff,121.52508303594078,25.122499994524983,1.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,27.951,0.0,1.0,0.0,1.0,3.0,3.0,-7.676335444560552e-6,78.4793003,1.013942781473269,142.861,0.59608,26.108,1595.241,1601.3239436374201,6.082943637420158
894ba1d3277ffff,121.61180002689912,25.06159000334404,1.0,1.0,1.0,2.0,0.571,7.0,1.0,0.0,1.0,1.0,1.0,14.877,0.0,5.0,0.0,0.0,5.0,1.0,-0.0000123395734295,89.30000000000001,1.1427165495169065,99.838,0.22945,25.062,1518.166,1518.1337321798035,-0.032267820196466346
894ba0a41b7ffff,121.54736900774174,25.055171980082605,1.0,1.0,0.0,2.0,0.571,7.0,3.0,2.0,2.0,1.0,1.0,6.062,0.0,3.0,0.0,1.0,4.0,3.0,-3.0928522409250595e-6,63.5836735,1.3448001818961128,213.188,0.15267,28.294,1784.552,1799.0279201864862,14.475920186486292
894ba0a4c13ffff,121.56166995948256,25.05495199703377,1.0,1.0,0.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,40.638,0.0,10.0,0.0,0.0,7.0,13.0,-4.585621827705379e-6,70.0830904,1.3448001818961128,194.902,0.15267,25.669,1525.598,1529.9804267607742,4.382426760774251
894ba0a45d3ffff,121.51522398996876,25.06317300957776,3.0,1.0,0.0,1.0,0.286,14.0,1.0,1.0,1.0,1.0,0.0,12.46,5.0,10.0,1.0,2.0,2.0,6.0,2.4507525394658e-6,51.794752200000005,1.0450340557612128,133.98,0.52195,42.74,1855.327,1851.8167903233232,-3.5102096766768227
894ba0a6bafffff,121.57809496930712,25.07640401137826,1.0,1.0,2.0,1.0,0.143,14.0,3.0,2.0,2.0,1.0,0.0,64.532,0.0,7.0,0.0,1.0,6.0,12.0,-3.437290386116442e-7,61.224198300000005,1.3570544322769913,156.134,0.58423,27.604,1945.696,1945.6406937080465,-0.05530629195345682
894ba0a4567ffff,121.53252800997927,25.05570100390152,1.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,16.22,3.0,3.0,0.0,3.0,7.0,19.0,-9.792210157872074e-7,63.6437318,1.344965233176035,149.628,0.31615,38.148,1905.697,1910.6882879576085,4.99128795760862
894ba0a4c13ffff,121.55935001632167,25.055380018919426,1.0,1.0,1.0,2.0,0.2,10.0,3.0,2.0,2.0,1.0,1.0,52.668,1.0,8.0,0.0,2.0,4.0,8.0,-4.585621827705379e-6,70.0830904,1.3448001818961128,194.902,0.15267,25.669,1525.598,1530.216987759177,4.6189877591771165
894ba0a6acfffff,121.54142419343758,25.064352335550748,1.0,1.0,1.0,2.0,0.857,7.0,3.0,2.0,2.0,1.0,1.0,75.637,0.0,13.0,1.0,1.0,5.0,17.0,2.703956708229371e-6,52.72448980000001,1.344965233176035,241.734,0.31615,36.422,1721.411,1723.2616000736562,1.8506000736560964
894ba0a403bffff,121.52327497560684,25.03980598181477,1.0,1.0,1.0,2.0,0.571,7.0,2.0,2.0,1.0,1.0,1.0,26.472,0.0,3.0,2.0,0.0,8.0,5.0,-7.040109787730016e-6,77.3,1.2929162566198993,131.981,0.00286,29.276,2583.746,2582.3488762001957,-1.3971237998043762
894ba0a461bffff,121.49092099698773,25.03534500721625,1.0,1.0,0.0,5.0,0.75,4.0,3.0,1.0,1.0,1.0,1.0,28.501,0.0,0.0,0.0,1.0,0.0,0.0,6.574566809720869e-6,41.4810496,0.8758391766346513,245.692,1.0,41.09,1295.434,1297.4810432530123,2.0470432530123617
894ba1d364bffff,121.58752896896914,25.069265018715186,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,34.007,0.0,7.0,1.0,1.0,1.0,5.0,1.517259065169032e-6,56.780758,1.3570544322769913,193.0,0.58423,26.414,1452.164,1469.1176972004355,16.9536972004355
894ba0a457bffff,121.52555753547956,25.05459861599589,2.0,1.0,0.0,1.0,0.667,12.0,1.0,0.0,1.0,1.0,1.0,11.081,15.0,11.0,0.0,2.0,6.0,13.0,1.5904539247227993e-6,54.7670554,1.344965233176035,317.882,0.31615,38.319,2031.262,2024.838945522734,-6.42305447726585
894ba0a488fffff,121.57801802343596,25.04341900117855,2.0,1.0,0.0,5.0,0.75,4.0,3.0,2.0,1.0,1.0,1.0,27.673,2.0,11.0,0.0,0.0,11.0,49.0,3.1927568524608998e-6,50.2653061,1.123431180259538,292.618,0.40066,27.0,1819.032,1827.6371538597955,8.605153859795564
894ba0a6ec3ffff,121.52328503389066,25.081511985082884,1.0,1.0,1.0,1.0,0.813,16.0,3.0,2.0,2.0,1.0,1.0,51.307,0.0,0.0,0.0,3.0,2.0,1.0,1.5321483375569555e-6,55.244898,1.2208948751998698,218.704,0.65284,22.87,1697.895,1676.9478240030835,-20.947175996916485
894ba0a4ec7ffff,121.5510065022628,25.03399740673322,1.0,1.0,0.0,2.0,0.833,6.0,3.0,2.0,2.0,1.0,1.0,45.783,0.0,9.0,2.0,0.0,4.0,16.0,-8.164358743673477e-6,77.46734690000001,1.259315372838953,174.412,0.0,40.914,1870.305,1937.767738480217,67.46273848021701
894ba1d368fffff,121.59080101251176,25.08276499578858,6.0,1.0,1.0,1.0,0.6,15.0,2.0,1.0,1.0,1.0,0.0,23.323,1.0,7.0,0.0,0.0,8.0,52.0,-2.784751292657614e-7,58.6865889,1.3570544322769913,277.644,0.58423,29.212,1658.887,1658.843832369609,-0.043167630391053535
894ba0a4e17ffff,121.55731396822137,25.0351870083414,1.0,1.0,0.0,1.0,0.357,14.0,3.0,2.0,2.0,1.0,1.0,27.276,4.0,11.0,0.0,1.0,7.0,20.0,-3.5208436747952683e-6,70.4131195,1.2531262280202122,184.427,0.0,32.957,1888.99,1934.9605882796293,45.97058827962928
894ba0a442fffff,121.5133489582284,25.051943019522326,1.0,1.0,1.0,1.0,0.667,21.0,4.0,2.0,2.0,1.0,1.0,72.814,2.0,12.0,0.0,1.0,6.0,4.0,2.247049831614324e-6,51.670845500000006,1.0450340557612128,209.747,0.52195,29.363,1938.405,1934.8459491039896,-3.559050896010376
894ba0a6adbffff,121.53602703545988,25.06693899867448,1.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,37.126,24.0,8.0,0.0,1.0,6.0,6.0,3.21282501829133e-6,49.5154519,1.344965233176035,274.921,0.31615,29.932,1354.695,1354.6950000000058,5.9117155615240335e-12
894ba0a46afffff,121.5019680100968,25.03871101189344,7.0,1.0,1.0,1.0,0.133,15.0,2.0,1.0,1.0,1.0,0.0,29.164,3.0,24.0,1.0,3.0,10.0,12.0,3.4793648136145315e-6,49.7991254,0.8758391766346513,296.802,1.0,35.978,1719.33,1719.3300000000033,3.410605131648481e-12
894ba0a4e6bffff,121.5578589595658,25.022201009570708,1.0,1.0,0.0,5.0,0.2,5.0,3.0,2.0,2.0,1.0,1.0,32.806,0.0,1.0,0.0,2.0,3.0,0.0,1.6694318757861285e-6,54.9766764,1.123431180259538,260.376,0.40066,18.364,1850.733,1849.0872903358843,-1.6457096641156568
894ba0a65b7ffff,121.50856498699102,25.11837199103012,2.0,1.0,1.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,35.804,0.0,0.0,0.0,3.0,5.0,3.0,1.2416562100221862e-6,57.544023300000006,1.0283727376965008,105.234,0.59608,36.214,1744.198,1742.4243731661288,-1.7736268338712762
894ba0a6acbffff,121.53791497533116,25.064651996393067,2.0,1.0,1.0,1.0,0.529,17.0,2.0,2.0,2.0,1.0,1.0,46.703,3.0,9.0,0.0,0.0,5.0,2.0,3.746422490880496e-6,48.9670554,1.344965233176035,245.615,0.31615,34.37,1799.307,1799.9158417756473,0.6088417756473063
894ba0a5803ffff,121.53879570960032,24.99278865955465,1.0,1.0,1.0,2.0,0.444,9.0,3.0,2.0,1.0,1.0,1.0,44.867,4.0,7.0,2.0,0.0,8.0,26.0,9.49955686353308e-7,58.1090379,0.8766219253524274,135.397,0.80751,35.667,1676.962,1676.5197522231856,-0.44224777681438354
894ba1d3237ffff,121.61717564039222,25.067073311775527,1.0,1.0,1.0,1.0,0.25,12.0,2.0,2.0,1.0,1.0,1.0,37.679,0.0,11.0,0.0,2.0,2.0,13.0,3.875247182156047e-6,50.4944606,1.2966526051517435,151.023,0.58423,23.489,1450.035,1450.0379513098248,0.002951309824766213
894ba56920fffff,121.52800597321612,25.11169601469845,1.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,45.23,0.0,7.0,0.0,4.0,3.0,21.0,-1.5608957850480884e-6,65.1653061,0.9823262839879154,180.034,0.65284,30.603,1376.746,1376.7343966651624,-0.011603334837673174
894ba0a4183ffff,121.53726495873984,25.05529301476446,5.0,1.0,0.0,1.0,0.8,15.0,0.0,1.0,1.0,1.0,1.0,15.482,2.0,13.0,0.0,2.0,6.0,4.0,-2.0930690637909365e-6,61.773760900000006,1.344965233176035,177.234,0.31615,37.425,2030.287,2029.2008641977584,-1.0861358022416425
894ba0a4387ffff,121.53302698467536,25.03592201743085,1.0,1.0,0.0,1.0,0.5,12.0,1.0,1.0,1.0,1.0,1.0,14.762,1.0,8.0,1.0,1.0,5.0,9.0,-8.274539462964917e-6,79.5553936,1.276939872267432,141.917,0.0,40.634,2336.462,2297.655242382924,-38.80675761707607
894ba0a467bffff,121.49453292670404,25.02738789889373,4.0,1.0,0.0,2.0,0.875,8.0,2.0,1.0,1.0,1.0,1.0,32.44,0.0,20.0,0.0,2.0,7.0,18.0,5.7601012872210335e-6,44.0956268,0.8758391766346513,233.532,1.0,44.942,1474.043,1467.9713655744756,-6.07163442552428
894ba0a4587ffff,121.5258590325368,25.067591990841365,1.0,1.0,1.0,2.0,0.444,9.0,3.0,2.0,2.0,1.0,1.0,46.061,3.0,7.0,1.0,1.0,9.0,25.0,2.700245174096811e-6,54.2,1.344965233176035,209.739,0.31615,39.24,1834.032,1835.9030435800487,1.871043580048763
894ba0a48abffff,121.5820049595004,25.042379016542057,2.0,1.0,1.0,2.0,0.167,6.0,1.0,1.0,1.0,1.0,0.0,21.783,0.0,7.0,1.0,0.0,4.0,9.0,2.1016527405346305e-6,52.53556850000001,1.1237926309112896,288.228,0.40066,26.662,1906.506,1908.5938672906318,2.0878672906317206
894ba0a4437ffff,121.51345599513196,25.058680016109108,1.0,1.0,0.0,1.0,0.643,14.0,1.0,1.0,1.0,1.0,1.0,15.019,0.0,16.0,0.0,1.0,9.0,17.0,3.866140986474715e-6,48.9151603,1.0450340557612128,246.655,0.52195,32.528,1688.853,1688.8530000000023,2.2737367544323206e-12
894ba0a45d3ffff,121.51388003561362,25.06430397977321,2.0,1.0,1.0,1.0,0.6,15.0,3.0,2.0,2.0,1.0,0.0,58.86,0.0,3.0,4.0,1.0,10.0,9.0,2.4507525394658e-6,51.794752200000005,1.0450340557612128,133.98,0.52195,42.74,1855.327,1852.6075814378723,-2.7194185621276574
894ba569277ffff,121.52913903888742,25.110329010109567,5.0,1.0,0.0,2.0,0.143,7.0,0.0,0.0,1.0,1.0,0.0,25.852,0.0,7.0,0.0,2.0,4.0,12.0,-5.2835617905459e-7,63.0830904,0.9819666023739572,184.103,0.65284,30.131,1264.327,1264.6816340693947,0.3546340693947059
894ba0a442fffff,121.51414297591624,25.05180299982977,18.0,1.0,1.0,1.0,0.867,15.0,3.0,2.0,2.0,1.0,0.0,31.203,1.0,13.0,0.0,1.0,7.0,10.0,2.247049831614324e-6,51.670845500000006,1.0450340557612128,209.747,0.52195,29.363,1938.405,1942.3099742345642,3.904974234564179
894ba0a42a3ffff,121.51574662926086,25.028500332632927,1.0,1.0,1.0,2.0,0.429,7.0,2.0,2.0,1.0,1.0,0.0,29.711,1.0,18.0,0.0,0.0,6.0,8.0,-2.302597999009661e-6,69.88921280000001,1.2929162566198993,147.63,0.00286,35.089,1516.943,1517.085977823827,0.14297782382709556
